cadeia,osm_id,nome,marca,filial,tipo_comercio,morada_completa,rua,numero_porta,codigo_postal,cidade,telefone,email,website,horario,acessibilidade_cadeira_rodas,latitude,longitude
Dia,way/318237439,Dialprix,Dia,,supermarket,,,,,,,,,,,38.0098861,-0.6596173
Dia,way/319138846,Dia,Dia,,supermarket,,,,41720,Los Palacios y Villafranca,,,,,yes,37.1666503,-5.9265788
Dia,way/319921330,Dia,Dia,,supermarket,,,,48498,Arrankudiaga,,,,,,43.1499465,-2.941139
Dia,way/320915629,Dia,Dia,,supermarket,,,,,,,,,,,38.8631172,-1.0880852
Dia,node/327529454,Dia,Dia,,supermarket,,,,,,,,,,,40.433327,-3.6751848
Dia,node/327548071,Dia,Dia,,supermarket,Calle Bristol 9,Calle Bristol,9,28028,,,,https://www.dia.es/,Mo-Sa 09:00-21:30; Su 10:00-14:30,,40.4403489,-3.662539
Dia,way/327666577,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,36.1764702,-5.3760453
Dia,way/327954956,Dia,Dia,,supermarket,,,,,,,,,,,41.2995554,1.2609246
Dia,way/330471651,Dia,Dia,,supermarket,,,,,,,,,,,36.5400684,-4.6339616
Dia,way/330549754,Dia,Dia,,supermarket,,,,,,,,,,,41.7986184,2.2237313
Dia,way/334575666,Dia,Dia,,supermarket,,,,,Linares,,,,,,38.0899846,-3.6276256
Dia,way/337398968,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,39.9885487,-4.27977
Dia,way/340157618,Eroski,Dia,,supermarket,,,,,,,,,,,37.9651539,-4.4582381
Dia,way/340247891,Dia,Dia,,supermarket,,,,,Córdoba,,,,,,37.8822763,-4.7626268
Dia,way/340286751,Dia,Dia,,supermarket,,,,,,,,,,,43.3586129,-2.8432069
Dia,way/340723066,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,37.8276842,-0.7863401
Dia,way/343266259,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,37.348684,-6.0382364
Dia,way/352793595,Dia,Dia,,supermarket,,,,,,,,,,,38.3817132,-4.8410959
Dia,way/352989393,Dia,Dia,,supermarket,,,,,,,,,,,42.5693879,-2.8603208
Dia,way/353522424,Dia,Dia,,supermarket,,,,,,,,,,,37.4328259,-6.0484429
Dia,way/353895640,Dia,Dia,,supermarket,,,,,,,,,,,37.6971352,-5.2746194
Dia,way/356099063,Dia,Dia,,supermarket,Passatge del Ferrocarril 16-17,Passatge del Ferrocarril,16-17,43820,Calafell,,,,,,41.1916705,1.5949648
Dia,way/356289853,Dia,Dia,,supermarket,,,,,,,,,,,37.4160352,-4.4833069
Dia,way/356848053,Dia,DIA,,supermarket,Avinguda de Salvador Dalí i Domènech 6,Avinguda de Salvador Dalí i Domènech,6,17600,,,,,,,42.256434,2.9678867
Dia,node/359273276,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,,,,,,yes,40.4547104,-3.6718806
Dia,way/359624029,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,40.2129629,-3.5797517
Dia,way/361180123,Maxi Dia,Maxi Dia,,supermarket,11A,,11A,21400,Ayamonte,,,,,,37.2170974,-7.3940016
Dia,way/363353590,Dia,Dia,,supermarket,,,,,,,,,,,38.3620227,-3.072661
Dia,way/363639803,Dia,Dia,,supermarket,,,,,,,,,,,39.8956978,-5.5424128
Dia,way/363949117,Maxi Dia,Maxi Dia,,supermarket,,,,,Córdoba,,,,Mo-Sa 09:00-21:30,,37.8888191,-4.748547
Dia,way/365610971,Dia,Dia,,supermarket,,,,,,,,,,,41.3584117,-1.6353064
Dia,way/365730008,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,37.1202878,-4.6643938
Dia,node/366061853,Dia,Dia,,supermarket,,,,,,,,,,,36.8799801,-5.4058011
Dia,way/367020796,Dia,Dia,,supermarket,,,,,,,,,,,41.9933917,-8.741297
Dia,node/367048206,Dia,Dia,,supermarket,,,,,,,,,,,36.9945325,-5.5723199
Dia,way/368658129,Dia,Dia,,supermarket,,,,,,,,,,,38.1100694,-2.5543548
Dia,way/373022033,Dia,Dia,,supermarket,,,,,,,,,,,38.7703648,-3.394244
Dia,way/377031123,Dia,Dia,,supermarket,,,,,,,,,,,42.8459465,-8.905254
Dia,way/380686351,Dia,Dia,,supermarket,Avenida de Biescas 2,Avenida de Biescas,2,22600,Sabiñánigo,,,,Mo-Sa 09:00-21:30,yes,42.5221399,-0.3595377
Dia,way/381945262,Dia,Dia,,supermarket,,,,,,,,,,,43.422602,-2.7352095
Dia,way/388109170,Dia,Dia,,supermarket,Calle Virgen de las Nieves 1,Calle Virgen de las Nieves,1,45313,Yepes,,,,,,39.9034614,-3.6226286
Dia,way/388865452,Dia,Dia,,supermarket,Calle Duende 24,Calle Duende,24,45190,Nambroca,,,,,,39.8011502,-3.9458399
Dia,way/389916393,Dia,Dia,,supermarket,Carretera de Sádaba,Carretera de Sádaba,,50600,Ejea de los caballeros,,,,Mo-Sa 09:00-21:00,yes,42.127879,-1.1454633
Dia,way/390517356,Dia,Dia,,supermarket,Calle Valcotos 49,Calle Valcotos,49,28880,Meco,,,,,,40.5419247,-3.3338402
Dia,way/390617256,Dia,Dia,,supermarket,,,,,,,,,,,36.6915528,-6.1477686
Dia,way/391366969,Dia,Dia,,supermarket,,,,,,,,,,,37.7462125,-0.9528672
Dia,way/394967761,Dia,Dia,,supermarket,,,,,,,,,,,36.5163129,-4.8951944
Dia,way/395638967,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,,,,,,,40.0705055,-6.6610689
Dia,way/397559478,Dia,Dia,,supermarket,,,,,,,,,,yes,42.6018468,-8.9365968
Dia,way/398214440,Dia,Dia,,supermarket,Calle Zaragoza 32,Calle Zaragoza,32,,,,,,Mo-Sa 09:00-21:30,,36.6880348,-6.1317883
Dia,way/401458919,Action,Dia,,supermarket,,,,,,,,,,,37.350299,-6.5418636
Dia,way/404301123,Dia,Dia,,supermarket,Calle de la Bureba 18,Calle de la Bureba,18,28915,Leganés,,,,,,40.3327108,-3.7512358
Dia,way/406865651,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00,,38.6193588,-0.1332336
Dia,node/410478600,Dia,Dia,,supermarket,,,,,,,,,08:30-23:00,,41.6530579,-0.8780605
Dia,node/410960966,Dialprix,Dia,,supermarket,avinguda Sant Antoni de Pàdua 9,avinguda Sant Antoni de Pàdua,9,,Elche,,,,,,38.2139347,-0.6838832
Dia,node/410996762,Dia,Dia,,supermarket,avinguda de Cartagena 33,avinguda de Cartagena,33,,Elche,,,,,,38.273979,-0.539264
Dia,way/411939157,Dia,Dia,,supermarket,Calle del Estudio 3,Calle del Estudio,3,39710,Solares,,,,,yes,43.3845599,-3.738077
Dia,way/415167281,Dia Market,Dia Market,,supermarket,Avenida del Rey Juan Carlos I 28,Avenida del Rey Juan Carlos I,28,28915,Leganés,,,,Mo-Sa 09:00-21:30; Su 10:00-14:30,,40.3342562,-3.753224
Dia,node/415295042,Dia,Dia,,supermarket,,,,,,,,,,,43.4224395,-4.7582444
Dia,node/419767991,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 08:30-22:00,,41.6491198,-0.8772657
Dia,way/421993491,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,http://www.aki.es/,,,38.086888,-0.9539214
Dia,way/422396705,Dia,Dia,,supermarket,,,,,,,,,,,41.5781891,1.606048
Dia,way/422642847,Dia,Dia,,supermarket,,,,,,,,,,,38.0690807,-6.5379605
Dia,node/423890052,Dia,Dia,,supermarket,Avenida de San Juan de la Salle 12,Avenida de San Juan de la Salle,12,41008,Sevilla,,,,,,37.4068889,-5.9724546
Dia,way/427194930,Dia,Dia,,supermarket,,,,,,,,,,,43.5103769,-8.152689
Dia,way/428883602,Dia,Dia,,supermarket,Calle Encina 2,Calle Encina,2,47620,Villanubla,,,,Mo-Sa 09:00-21:00,,41.7002943,-4.8387426
Dia,way/429641675,Dia,Dia,,supermarket,,,,,,,,,,,40.3899337,-3.6576514
Dia,node/441947246,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,,41.5726385,1.6069816
Dia,way/444765335,Dia,Dia,,supermarket,Avenida de la Escuela Militar de Montaña 3,Avenida de la Escuela Militar de Montaña,3,22700,Jaca,,,,Mo-Sa 09:00-21:30,,42.5718578,-0.5480114
Dia,node/445335734,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30,,43.0346912,-8.8090458
Dia,way/448216333,Dia,Dia,,supermarket,,,,,,,,,,,41.6213454,-0.9194548
Dia,way/448228445,Dia,Dia,,supermarket,,,,,,,,,,,40.4404554,-3.650245
Dia,node/451809381,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00,,38.2552619,-0.7053306
Dia,way/453703615,Dia,Dia,,supermarket,Calle Doctor Cortés Rivas,Calle Doctor Cortés Rivas,,24700,Astorga,,,,Mo-Sa 09:00-21:30,,42.4528123,-6.0589582
Dia,way/454912564,Maxi Dia,Maxi Dia,,supermarket,Avenida del Aljarafe 16,Avenida del Aljarafe,16,41940,Tomares,,,,,,37.3682402,-6.0405985
Dia,node/454999577,Dia,Dia,,supermarket,Calle Daóiz y Velarde 19,Calle Daóiz y Velarde,19,10680,Malpartida de Plasencia,,,,,,39.9788823,-6.0453472
Dia,way/456929759,Maxi Dia,Maxi Dia,,supermarket,Avenida Molière 20,Avenida Molière,20,29004,Málaga,,,,09:00-21:30,,36.6872353,-4.453753
Dia,way/458301830,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,40.34468,-4.0255127
Dia,way/461911201,Dia,Dia,,supermarket,Avenida de Zaragoza 38,Avenida de Zaragoza,38,26540,Alfaro,,,,Mo-Sa 09:00-21:00,,42.1763677,-1.7535755
Dia,way/462304027,Dia,Dia,,supermarket,,,,,,,,,,,38.0503218,-1.6657214
Dia,node/463476859,Dia,Dia,,supermarket,,,,,,,,,,,40.4716219,-3.5794235
Dia,way/464500326,Dia,Dia,,supermarket,Calle de Joaquín González 91,Calle de Joaquín González,91,45930,Méntrida,,,,,,40.2391531,-4.1891039
Dia,way/469796722,Dia,Dia,,supermarket,,,,,,,,,,,38.7857389,-6.2494309
Dia,node/470901026,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30,,42.1181727,-8.8125299
Dia,way/471177465,Maxi Dia,Maxi Dia,,supermarket,Calle de San Jaime 1,Calle de San Jaime,1,,,,,,Mo-Sa 09:00-21:30; Su 10:00-14:30,,40.378012,-3.6298698
Dia,way/471461399,Dia,Dia,,supermarket,,,,,,,,,"Mo-Sa 09:00-21:30; Jun-Sep Su 09:00-15:00; PH ""abre algunos festivos""",,36.7353841,-4.4100296
Dia,node/472767823,Dia,Dia,,supermarket,,,,,,,,,,,37.9039671,-4.7596727
Dia,way/476407897,Dia,Dia,,supermarket,,,,,,,,,,,42.832137,-1.645084
Dia,way/477540552,Dia,Dia,,supermarket,,,,,,,,,,,36.8564909,-5.6495965
Dia,way/482425796,Dia,Dia,,supermarket,Avenida de Madrid 3,Avenida de Madrid,3,28240,Hoyo de Manzanares,,,,,,40.6203225,-3.906568
Dia,way/485357495,Dia,Dia,,supermarket,,,,,,,,,,yes,37.2529291,-7.2099274
Dia,way/489103719,Maxi Dia,Maxi Dia,,supermarket,Calle Albuñol,Calle Albuñol,,,,,,,,,37.2268658,-3.6493385
Dia,way/491636163,Dia,Dia,,supermarket,Calle Mayor 40,Calle Mayor,40,28701,,,,,,,40.5491635,-3.6269323
Dia,way/492190774,Dia,Dia,,supermarket,Calle Cádiz 2,Calle Cádiz,2,13500,Puertollano,,,,,,38.6835136,-4.090558
Dia,node/500088948,Dia,Dia,,supermarket,Rúa Francisco Landín Pazos,Rúa Francisco Landín Pazos,,,,,,,,,42.3887397,-8.7025756
Dia,way/500729244,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-22:00,,37.4214424,-6.1534449
Dia,way/508491793,Dia,Dia,,supermarket,,,,,,,,,,,37.5672481,-1.8028007
Dia,way/511467217,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30,,37.8501122,-1.4242792
Dia,way/512288929,Dia,Dia,,supermarket,,,,,,,,,,,37.7184479,-1.1725702
Dia,way/519735497,Dia,Dia,,supermarket,,,,,,,,,,,38.2263794,-1.7085985
Dia,node/522037649,Dia,Dia,,supermarket,,,,,,,,,,,38.0804886,-0.9453812
Dia,way/524134573,Dia,Dia,,supermarket,Calle Campofrío 7,Calle Campofrío,7,21600,,+34 912170453,,https://www.dia.es,Mo-Sa 09:00-21:30,,37.5777927,-6.7518369
Dia,node/528818751,Dia,Dia,,supermarket,Avenida Mariano Vicén 15,Avenida Mariano Vicén,15,42003,Soria,,,,Mo-Sa 09:00-21:00,,41.7609576,-2.4698068
Dia,way/531769333,Dia,Dia,,supermarket,,,,,,,,,,,38.0318334,-1.2408917
Dia,way/532066657,Dia,Dia,,supermarket,,,,,,,,,"Mo-Fr 09:00-14:00, 17:00-20:00; Sa 09:00-14:00",,38.5903423,-5.4475952
Dia,way/533911315,La Plaza de Dia,Dia,,supermarket,Calle Galeno 6,Calle Galeno,6,29010,,,,,,,36.7299692,-4.445562
Dia,node/536686097,Dia,Dia,,supermarket,Carrer del Roser 18,Carrer del Roser,18,08004,Barcelona,,,https://www.dia.es,Mo-Su 09:00-21:30,,41.373761,2.1668348
Dia,node/538158102,Dia,Dia,,supermarket,,,,,,,,,,,43.047191,-2.1977804
Dia,way/539515542,Dia Market,Dia Market,,supermarket,Paseo de Extremadura,Paseo de Extremadura,,06460,Campanario,,,,,,38.8636948,-5.6221626
Dia,way/544334409,Dia,Dia,,supermarket,Avenida de los Olivares,Avenida de los Olivares,,23600,Martos,,,,,,37.7133793,-3.9719048
Dia,way/544596436,Dia,Dia,,supermarket,Calle del Robledal s/n,Calle del Robledal,s/n,40197,San Cristóbal de Segovia,,,,"Mo-Sa 09:00-14:30,17:00-20:00",yes,40.9513554,-4.0801792
Dia,way/544779960,Maxi Dia,Maxi Dia,,supermarket,Carretera de Daganzo 9.5,Carretera de Daganzo,9.5,28863,,,,,,,40.5646821,-3.4995656
Dia,way/545829755,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 08:30-21:30,,39.5914789,-0.4574167
Dia,way/546214072,Dialprix,Dialprix,,supermarket,,,,,,,,,,,38.1870252,-1.8902532
Dia,way/547016286,Dia,Dia,,supermarket,,,,,Jerez de los Caballeros,,,,,,38.3237555,-6.7713982
Dia,way/549034106,Dia,Dia,,supermarket,,,,,,,,,,,36.6793933,-5.451624
Dia,way/549950127,Dia Market,Dia Market,,supermarket,,,,,,,,,,,38.0888355,-6.2738036
Dia,way/550328014,Maxi Dia,Maxi Dia,,supermarket,Carretera de Jaén,Carretera de Jaén,,23160,Los Villares,,,,,,37.6963589,-3.8134181
Dia,way/551056583,Dia,Dia,,supermarket,Calle San Ramón,Calle San Ramón,,18194,Churriana de la Vega,,,,,,37.1446019,-3.6429172
Dia,way/553117025,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,37.3789046,-6.0728391
Dia,way/553525120,Dia,Dia,,supermarket,Paseo San Isidro,Paseo San Isidro,,13700,Tomelloso,,,,,,39.1489543,-3.0260437
Dia,way/553864816,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,37.4614129,-6.0092624
Dia,way/556108827,Dia,Dia,,supermarket,,,,,,,,,,,38.9046565,-3.6751141
Dia,way/556542747,Dia,Dia,,supermarket,,,,,,,,,,,38.2780558,-6.9087619
Dia,way/557484750,Dia,Dia,,supermarket,Avenida Lope de Vega 8,Avenida Lope de Vega,8,,,,,,,,36.7313899,-4.4678593
Dia,node/557965671,Dia,Dia,,supermarket,,,,,,,,,,,42.6069575,-6.8090835
Dia,way/560041645,Dia,Dia,,supermarket,Avenida D. Antonio Huertas 120,Avenida D. Antonio Huertas,120,13700,Tomelloso,,,,,,39.1518808,-3.0127718
Dia,way/560081116,Dia,Dia,,supermarket,,,,,,,,,,,38.7434864,-5.6718883
Dia,way/560313133,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,,37.5333379,-5.0821033
Dia,node/574314936,PrimaPrix,Maxi Dia,,supermarket,,,,,,,,,,,42.854525,-2.6758946
Dia,way/577192061,Dia,Dia,,supermarket,,,,,Badajoz,,,,,,38.8948879,-6.9957135
Dia,way/580303468,Dia,Dia,,supermarket,,,,,,,,,,,39.0451015,-0.3128439
Dia,way/583507392,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-20:30,,42.1883488,-1.6209982
Dia,way/585214595,Dia Market,Dia Market,,supermarket,,,,,,,,,,,40.0387279,-6.0812903
Dia,node/586547363,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es,,yes,41.3901775,2.1488058
Dia,way/588797274,Dia,Dia,,supermarket,,,,,Sanlúcar de Barrameda,,,,,,36.7697766,-6.3558195
Dia,way/590524254,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,40.404337,-3.8852738
Dia,node/599614010,Dia,Dia,,supermarket,,,,,Benalmádena,,,,Mo-Sa 09:00-21:30,yes,36.5839376,-4.5361506
Dia,way/602271499,Dia,Dia,,supermarket,,,,,,,,,,,43.2486373,-5.5700721
Dia,way/604397224,Dia,Dia,,supermarket,,,,,,,,,,,41.3568192,2.1142842
Dia,way/612826361,Dia Market,Dia Market,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00,,41.4777502,-1.376421
Dia,way/615692680,Dia,Dia,,supermarket,,,,,,,,,,,36.9220732,-6.0739463
Dia,node/616846819,Dia,Dia,,supermarket,Calle Madrid 34,Calle Madrid,34,09001,Burgos,,,,Mo-Sa 09:00-21:30,yes,42.332771,-3.7000147
Dia,way/616903323,Dia,Dia,,supermarket,,,,,,,,,,,39.0929694,-5.4673731
Dia,node/619884824,Dia,Dia,,supermarket,,,,,,,,,,,43.0307563,-2.4136423
Dia,way/622054400,Dia,Dia,,supermarket,,,,,,,,,,,40.5016852,-3.8887503
Dia,node/623071237,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30,,40.4254413,-3.714542
Dia,node/624783119,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:15-21:30,,40.4203315,-3.6980193
Dia,node/624812420,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,,,,,,,40.3366023,-3.7686687
Dia,way/632334732,Dia,Dia,,supermarket,Calle Zurbarán 14,Calle Zurbarán,14,06870,La Garrovilla,,,,,,38.9203125,-6.4796813
Dia,way/633113454,Dia Market,Dia Market,,supermarket,Calle Concepción Arenal 11,Calle Concepción Arenal,11,06840,Montijo,,,,Mo-Su 09:00-21:00,,38.906628,-6.6132922
Dia,way/637554755,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,41.6022893,2.0869107
Dia,way/641300866,Dia,Dia,,supermarket,,,,,,,,,,,38.9293654,-6.6906029
Dia,way/644337565,Dialprix,Dia,,supermarket,Plaza Teodoro Izquierdo,Plaza Teodoro Izquierdo,,,,,,,,,39.9950327,-0.0368697
Dia,way/644423993,Maxi Dia,Maxi Dia,,supermarket,Carretera de Madrid 114,Carretera de Madrid,114,45600,Talavera de la Reina,,,,Mo-Sa 09:00-21:30,,39.9667683,-4.7991108
Dia,way/645610913,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,37.0528461,-4.8603592
Dia,way/646026015,Dia,Dia,,supermarket,,,,,,,,,,,38.6706899,-6.9802761
Dia,node/647054916,Dia,Dia,,supermarket,,,,,Dos Hermanas,,,,,yes,37.281765,-5.9369929
Dia,way/650035903,Dia,Dia,,supermarket,,,,,,,,,,,38.2430846,-6.3097663
Dia,way/650209552,Maxi Dia,Maxi Dia,,supermarket,Avda. de España,Avda. de España,,10600,Plasencia,,,,,,40.0212743,-6.0987768
Dia,node/652962114,Dialprix,Dialprix,C.c. Pasarela Oasis,supermarket,,,,,,,,https://www.spar.es/,Mo-Su 08:30-21:30,yes,28.052804,-16.7070224
Dia,way/654601532,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,39.957589,-4.8434149
Dia,way/655798270,Dia,Dia,,supermarket,Calle de las Vacas,Calle de las Vacas,,40200,Cuéllar,,,,Mo-Sa 09:00-21:30,,41.3988333,-4.3122736
Dia,way/659293397,Dia,Dia,,supermarket,,,,,,,,,,,40.2266474,-3.4368774
Dia,node/660472249,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00,,43.5693784,-6.9444762
Dia,way/660610569,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30,,36.998967,-1.892608
Dia,way/662638427,La Plaza de Dia,Dia,,supermarket,Calle Navarro Ledesma 251,Calle Navarro Ledesma,251,,,,,,Mo-Sa 09:00-21:00,,36.7235182,-4.4828927
Dia,node/665241029,Dia,Dia,,supermarket,Calle Valentín Jalón 4-6-8,Calle Valentín Jalón,4-6-8,09005,Burgos,,,,Mo-Sa 09:00-22:00,yes,42.345814,-3.6971601
Dia,node/671241083,Dia,Dia,,supermarket,,,,,,,,,,,40.7261086,-3.8639048
Dia,node/672689401,Dialprix,Dialprix,,supermarket,,,,,,,,,,,37.8869387,-1.3528263
Dia,node/672708424,Dia,Dia,,supermarket,Avenida Natividad Sanz de Lezaun,Avenida Natividad Sanz de Lezaun,,30892,Librilla,,,,Mo-Su 09:00-21:00,,37.8847768,-1.3565186
Dia,way/678808156,Maxi Dia,Maxi Dia,,supermarket,,,,23700,Linares,,,,,,38.0868861,-3.6406615
Dia,way/682401868,Dia,Dia,,supermarket,,,,,,,,,,,41.2162163,1.5345785
Dia,way/682862072,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,38.1978836,-0.5636042
Dia,way/688132239,Dia,Dia,,supermarket,,,,,,,,,,,38.1119967,-0.9064632
Dia,node/691880846,Dia,Dia,,supermarket,,,,,,,,,,,43.3655459,-2.5030239
Dia,way/693292556,Dia Market,Dia Market,,supermarket,,,,,,,,,,,37.9997019,-1.0826758
Dia,way/695583995,Dia,Dia,,supermarket,,,,,,,,,,,38.1486638,-0.889597
Dia,node/700725711,Dia,Dia,,supermarket,Plaza de los Castaños 8,Plaza de los Castaños,8,31010,,,,,,yes,42.8052001,-1.6863526
Dia,way/701299237,Dialprix,Dia,,supermarket,,,,,,,,,,yes,37.872738,-0.7643209
Dia,way/703487908,Dia,Dia,,supermarket,,,,,,,,,,,42.5700385,-8.9829925
Dia,node/703761255,Dia,Dia,,supermarket,,,,,,,,,,,43.2380294,-2.8799929
Dia,node/705054439,Dia,Dia,,supermarket,,,,,,,,,,,43.0532621,-3.0009515
Dia,way/709322544,Dia,Dia,,supermarket,,,,23440,Baeza,,,,,,37.9964748,-3.4572188
Dia,way/714447248,Dia,Dia,,supermarket,Calle Marques de Fontiyuelo 3,Calle Marques de Fontiyuelo,3,24008,León,,,,Mo-Sa 09:00-21:30,,42.6057461,-5.5728081
Dia,way/719471418,Dia,Dia,,supermarket,,,,,,,,,,,38.6160104,-1.1035763
Dia,way/720173063,Dia,Dia,,supermarket,,,,,,,,,,,40.7144982,-3.989068
Dia,way/720980982,Dia,Dia,,supermarket,Calle de los Caidos 5,Calle de los Caidos,5,45662,Alcaudete de La Jara,,,,"Mo-Sa 09:00-14:30,16:30-20:00; Su 10:30-13:00",,39.7869032,-4.8678188
Dia,way/722051278,Dia Market,Dia Market,,supermarket,,,,,,,,,,,41.2808601,1.5506628
Dia,way/729314815,Dia,Dia,,supermarket,,,,,,,,,,,37.5291603,-6.1539776
Dia,way/734117400,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,38.1655041,-0.8033392
Dia,node/734880197,Dia,Eroski,,supermarket,,,,,Fuengirola,,,,,,36.5514561,-4.619154
Dia,way/739047314,Maxi Dia,Maxi Dia,,supermarket,Calle de la Fragata 1,Calle de la Fragata,1,21810,,,,,Mo-Sa 09:00-21:30,,37.2269701,-6.888843
Dia,node/740158146,Dia,Dia,,supermarket,Calle Arapiles 9-13,Calle Arapiles,9-13,37007,Salamanca,,,,Mo-Sa 09:00-21:30,yes,40.9706864,-5.6716039
Dia,node/740158210,Dia,Dia,,supermarket,Calle de La Vellés 21,Calle de La Vellés,21,37007,Salamanca,,,,Mo-Sa 09:00-21:00; Su 10:00-15:00,yes,40.9669953,-5.6719186
Dia,node/741105751,Dia,Dia,,supermarket,Calle de Francisco de Federico 6,Calle de Francisco de Federico,6,42300,El Burgo de Osma,,,,Mo-Sa 09:00-21:30,,41.5857816,-3.0669235
Dia,way/743249143,Dia,Dia,,supermarket,,,,,,,,,,yes,38.4299001,-0.4007945
Dia,node/745537056,Dia,Dia,,supermarket,,,,,,,,,,,39.9913637,-6.5330872
Dia,node/747730349,Dia,Dia,,supermarket,Avenida del Ejército 6,Avenida del Ejército,6,19004,Guadalajara,,,,Mo-Sa 09:00-21:30,,40.6349351,-3.173009
Dia,node/747853252,Maxi Dia,Maxi Dia,,supermarket,Plaza de Montesión 7,Plaza de Montesión,7,41003,Sevilla,+34 931 17 04 53,,https://www.dia.es/,Mo-Sa 08:30-22:00; Su 10:00-21:00,yes,37.3968266,-5.9906521
Dia,node/748562645,Dia Market,Dia Market,,supermarket,,,,,,,,,,,37.39283,-5.9835362
Dia,way/754968715,Dia,Dia,,supermarket,,,,,,,,,,,38.0893564,-1.2518783
Dia,node/760213613,Dia,Dia,,supermarket,,,,,,,,,,,37.310436,-6.5948786
Dia,node/760361437,Dia Market,Dia Market,,supermarket,,,,,,,,,"Mo-Sa 09:30-14:30, 18:00-21:30",yes,37.4001818,-5.985472
Dia,node/760676652,Dia,Dia,,supermarket,Calle de Pío del Río Hortega 8,Calle de Pío del Río Hortega,8,47014,Valladolid,,,,Mo-Sa 09:00-21:30,,41.6519354,-4.7409182
Dia,way/763911015,Dia,Dia,,supermarket,Calle del Deporte,Calle del Deporte,,,,,,,Mo-Sa 09:00-21:30,yes,40.9319567,-4.0622117
Dia,node/764240124,Dia,Dia,,supermarket,Rúa dos Basquiños 37,Rúa dos Basquiños,37,15704,Santiago de Compostela,,,,Mo-Sa 09:30-21:00,limited,42.8870344,-8.5395156
Dia,way/765144363,Dia,Dia,,supermarket,,,,,,,,,,,37.6939539,-6.5487809
Dia,way/770352108,Dia,Dia,,supermarket,,,,,,,,,,,38.9946282,-3.360999
Dia,way/771093630,Dia,Dia,,supermarket,,,,,,,,,,,36.5017507,-6.2740664
Dia,way/771122506,Dia,Dia,,supermarket,,,,,,,,,,,41.490867,2.1331717
Dia,way/772145307,Dia,Dia,,supermarket,,,,,,,,,,,39.1283278,-3.1002465
Dia,node/773243066,Dia,Dia,,supermarket,,,,,,,,,,,39.5575271,-6.4156455
Dia,node/778259107,Dialprix,Dia,,supermarket,,,,,,,,https://dialprix.es/,,,38.0098716,-0.6596028
Dia,way/787078090,Dia,Dia,,supermarket,,,,,,,,,,,36.7096653,-4.4409567
Dia,node/790015645,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,,,37.2644094,-6.9346981
Dia,node/794297370,Dia,Dia,,supermarket,,,,,,,,,,,41.6121864,-4.6864602
Dia,way/797568731,Dia,Dia,,supermarket,,,,,,,,,,,42.4329633,-8.6229602
Dia,node/797670452,Dia,Dia,,supermarket,Calle Luis Montoto 26,Calle Luis Montoto,26,41018,Sevilla,,,,Mo-Sa 09:00-21:30,,37.3876429,-5.981689
Dia,way/801883522,Maxi Dia,Maxi Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30,,39.5665617,-0.3347025
Dia,node/802681752,Dia Market,Dia Market,,supermarket,,,,,,,,,,yes,37.3784637,-6.0119015
Dia,node/805448227,Dia,Dia,,supermarket,Calle Artica,Calle Artica,,31014,,,,,,,42.8260964,-1.6461407
