name,category,address,address2,city,state,ccaa,postal,country,phone,lat,lng,hours1,hours2,web,features,codsa,codat
Carrefour Express José Santacana - Algeciras,Supermercado Carrefour Express,"Calle José Santacana, 5-7",,Algeciras,Cádiz,Andalucía,11206,es,652339276,36.12778105839106,-5.4450728000035316,de 08:00 a 21:00,de 08:00 a 21:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/jose-santacana-algeciras-s.aspx,"Accesibilidad,Buzón de correos,Consigna automática,Entrega a domicilio,Wifi gratis",1604,5479
Carrefour Express Huerta del Rosario - Chiclana de la Frontera,Supermercado Carrefour Express,Huerta del Rosario s/n,,Chiclana de la Frontera,Cádiz,Andalucía,11130,es,605961419,36.418463738139394,-6.1388235515208605,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/huerta-del-rosario-chiclana-s.aspx,"Accesibilidad,Buzón de correos,Consigna automática,Wifi gratis",1612,5477
Carrefour Express Martínez Maldonado 68 - Málaga,Supermercado Carrefour Express,"Calle Martínez Maldonado, 68",,Málaga,Málaga,Andalucía,29010,es,605953590,36.72163772503639,-4.441151023310982,de 09:00 a 22:00,de 09:30 a 21:30 (de 09:00 a 14:00 si abre medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/martinez-maldonado-malaga-s.aspx,"Accesibilidad,Buzón de correos,Consigna automática,Entrega a domicilio,Wifi gratis",5507,6453
"Carrefour Express Calle Madrid, 4 - Melilla",Supermercado Carrefour Express,"Calle Madrid, 4",,Melilla,Melilla,Melilla,52005,es,605953723,35.28882654733792,-2.953836299999238,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/madrid-4-melilla-s.aspx,"Accesibilidad,Entrega a domicilio,Wifi gratis",1579,5568
Carrefour Express Libertad 60 - Barakaldo,Supermercado Carrefour Express,"Avenida Libertad, 60",,Barakaldo,Vizcaya,País Vasco/ Euskadi,48901,es,914 908 900,43.301704,-2.992574,de 09:00 a 21:30,de 10:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/libertad-60-barakaldo-s.aspx,,2273,5576
Carrefour Express José Carlos de Luna - Algeciras,Supermercado Carrefour Express,"Calle José Carlos de Luna, 4",,Algeciras,Cádiz,Andalucía,11202,es,652339019,36.13745396315154,-5.448396352149681,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/jose-carlos-luna-algeciras-s.aspx,"Accesibilidad,Buzón de correos,Consigna automática,Entrega a domicilio,Wifi gratis",1611,5480
Carrefour Express Juan Ramón Jiménez 41 - Madrid,Supermercado Carrefour Express,"Calle de Juan Ramón Jiménez, 41",,Madrid,Madrid,Comunidad de Madrid,28036,es,645471537,40.462186910179256,-3.68725013435922,de 08:00 a 23:00,de 08:00 a 23:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/juan-ramon-jimenez-41-madrid-s.aspx,"Accesibilidad,Consigna automática,Entrega a domicilio,Punto de reciclaje,Wifi gratis",1622,5443
Carrefour Express Camino de los Guindos 8 - Málaga,Supermercado Carrefour Express,"Camino de los Guindos, 8",,Málaga,Málaga,Andalucía,29004,es,605956538,36.69366182016921,-4.451241070249976,de 09:00 a 22:00,de 10:00 a 21:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/camino-guindos-malaga-s.aspx,"Accesibilidad,Consigna automática,Entrega a domicilio,Punto de reciclaje,Wifi gratis",1574,5508
Carrefour Market General López Domínguez,Supermercado Carrefour Market,"Avenida General López Domínguez, 19",,Marbella,Málaga,Andalucía,29600,es,675645463,36.51369946106772,-4.876900670552281,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/general-lopez-dominguez-marbella-s.aspx,"Accesibilidad,Buzón de correos,Consigna automática,Entrega a domicilio,Punto de reciclaje,Tartas de encargo,Telefonía móvil,Wifi gratis",1528,5468
Carrefour Melilla,Hipermercado,"General Polavieja, 30",,Melilla,Melilla,Melilla,52005,es,603219695,35.2846,-2.9423,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/hipermercados/carrefour/melilla.aspx,"Aparcamiento,Cajas de autopago,Cargador gratis,Entrega a domicilio,Fila única,Instalación y montaje,Parafarmacia,Platos preparados,Shop_Go PASS,Wifi gratis",1513,5567
Carrefour Express Alhóndiga 6 - Granada,Supermercado Carrefour Express,"Calle Alhóndiga, 6",,Granada,Granada,Andalucía,18001,es,914 908 900,37.173903949183206,-3.600741114781354,de 09:30 a 21:30,de 09:30 a 21:30 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/alhondiga-granada-s.aspx,,2287,5579
EESS Torremolinos,Estación de Servicio,"Calle Antonio Márquez Muñoz, 25-23",,Torremolinos,Málaga,,29620,es,914 908 900,36.61195862277395,-4.51422345152071,24 H,24 H,,,8052_g,
Carrefour Express Doctor Esquerdo 93,Supermercado Carrefour Express,"Calle Doctor Esquerdo, 93",,Madrid,Madrid,Comunidad de Madrid,28007,es,605715791,40.41687,-3.669085,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/doctor-esquerdo-93-madrid-s.aspx,,2324,5592
Carrefour Express Ángel Ganivet,Supermercado Carrefour Express,"Calle Ángel Ganivet, 5",,Granada,Granada,Andalucía,18009,es,914 908 900,37.1733685,-3.600779117,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/angel-gravinet-granada-s.aspx,,2253,5580
"Carrefour Express Plaza María Mínguez, 7 - Cercedilla",Supermercado Carrefour Express,"Plaza María Mínguez, 7",,Cercedilla,Madrid,Comunidad de Madrid,28470,es,605961756,40.740525911029025,-4.055022810432847,de 09:00 a 21:30,de 09:00 a 21:30,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/plaza-maria-minguez-cercedilla-s.aspx,"Accesibilidad,Entrega a domicilio,Punto de reciclaje,Wifi gratis",1632,5478
"Carrefour Express García Carrera, 24 - Cádiz",Supermercado Carrefour Express,"Calle García Carrera, 24",,Cádiz,Cádiz,Andalucía,11012,es,605961577,36.50893925441877,-6.2759485078171116,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/garcia-carrera-cadiz-s.aspx,"Accesibilidad,Entrega a domicilio,Punto de reciclaje,Wifi gratis",1597,5510
Carrefour Express Paseo de los Tilos - Málaga,Supermercado Carrefour Express,"Paseo de los Tilos, 53",,Málaga,Málaga,Andalucía,29006,es,605962801,36.712866512287505,-4.437837429447726,de 09:00 a 22:00,de 10:00 a 21:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/paseo-de-los-tilos-malaga-s.aspx,"Accesibilidad,Consigna automática,Entrega a domicilio,Punto de reciclaje,Wifi gratis",1587,5526
Carrefour Express Avenida Felipe II - Sevilla,Supermercado Carrefour Express,"Avenida Felipe II, 12-14",,Sevilla,Sevilla,Andalucía,41003,es,652341967,37.37174841412268,-5.98286403891524,de 08:30 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/felipe-ii-sevilla-s.aspx,,5501,6438
Carrefour Market Avenida Salvador Vicente - Arroyo de la Miel,Supermercado Carrefour Market,Avenida Salvador Vicente s/n,,Arroyo de la Miel,Málaga,Andalucía,29631,es,675748740,36.600762764305834,-4.531859270016077,de 09:00 a 21:30,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/avenida-salvador-vicente-arroyo-de-la-miel-s.aspx,,1518,5407
Carrefour Express Pintor Velázquez - Móstoles,Supermercado Carrefour Express,"Calle Pintor Velázquez, 2",,Móstoles,Madrid,Comunidad de Madrid,28932,es,914 908 900,40.334197,-3.861887,de 09:00 a 21:30,de 10:00 a 20:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/pintor-velazquez-mostoles-s.aspx,,2315,5586
Carrefour Market García Gamero - Cádiz,Supermercado Carrefour Market,"Calle García Quijano, 28",,Cádiz,Cádiz,Andalucía,11012,es,605963357,36.51728217017566,-6.276113047322477,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/garcia-gamero-cadiz-s.aspx,,1536,5358
Carrefour Market Obispo Herrera - Arroyo de la Miel,Supermercado Carrefour Market,Avenida Obispo Herrera Oria,Esquina Avenida del la Estación,Arroyo de la Miel,Málaga,Andalucía,29630,es,605963393,36.59850145271508,-4.539002112468014,de 09:00 a 21:30,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/obispo-herrera-arroyo-de-la-miel-s.aspx,,1531,5449
Carrefour Express Juan Fernández 1 Cartagena,Supermercado Carrefour Express,"Juan Fernández, 1",,Cartagena,Murcia,Murcia,30201,es,914 908 900,37.605703,-0.987377,de 09:00 a 22:00,de 09:30 a 21:30 (de 09:00 a 14:00 si abre medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/juan-fernandez-1-cartagena-murcia-s.aspx,,2308,5570
Carrefour Market Cortijo Blanco,Supermercado Carrefour Market,"Urb. Cortijo Blanco Parcela A1, s/n",,San Pedro Alcántara,Málaga,Andalucía,29670,es,645477129,36.484680033294836,-4.979205328604797,de 08:30 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/cortijo-blanco-san-pedro-de-alcantara-s.aspx,"Accesibilidad,Entrega a domicilio,Punto de reciclaje,Wifi gratis",1512,5483
Carrefour Express Plaza Zurbarán - Sevilla,Supermercado Carrefour Express,"Plaza Zurbarán, 4",,Sevilla,Sevilla,Andalucía,41003,es,914 908 900,37.39377856173885,-5.992899228876968,de 09:00 a 22:00,de 10:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/plaza-zurbaran-sevilla-s.aspx,"Accesibilidad,Consigna automática,Entrega a domicilio,Punto de reciclaje,Wifi gratis",5493,5882
Carrefour Express Cáceres 23 - Madrid,Supermercado Carrefour Express,"Calle Cáceres, 23",,Madrid,Madrid,Comunidad de Madrid,28045,es,605962567,40.398584287154726,-3.69656432702325,de 08:30 a 23:00,de 08:30 a 23:00 (de 09:00 a 14:00 si abre medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/caceres-23-madrid-s.aspx,,1620,5464
Carrefour Express Calle José Laguillo,Supermercado Carrefour Express,"Calle José Laguillo, 12",,Sevilla,Sevilla,Andalucía,41003,es,605953122,37.39315238899653,-5.981667026590528,de 09:00 a 21:30,de 09:00 a 21:30 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/calle-jose-laguillo-sevilla.aspx,,1687,6047
Carrefour Express EESS Astilleros,Supermercado Carrefour Express CEPSA,"Avenida Astilleros, s/n",Junto a la estación CEPSA,Cádiz,Cádiz,Andalucía,11007,es,914 908 900,36.526300,-6.284303,de 06:00 a 00:00,de 06:00 a 00:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/astilleros-cadiz-cepsa-s.aspx,,4582,5534
Carrefour Express Plaza de los Campos 4 - Granada ,Supermercado Carrefour Express,"Plaza De Los Campos, 4",,Granada,Granada,Andalucía,18009,es,645470208,37.17223053311638,-3.595550764811467,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/plaza-de-los-campos-4-granada-s.aspx,,1594,5386
Carrefour Market Calle del Río,Supermercado Carrefour Market,"Calle del Río, s/n",,Miraflores de la Sierra,Madrid,Comunidad de Madrid,28792,es,605963024,40.811031423515146,-3.768791584704137,de 09:00 a 21:00,de 09:00 a 21:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/calle-del-rio-miraflores-s.aspx,,1557,5367
Carrefour Express Tabara,Supermercado Carrefour Express,"Ctra. Pueblica, 3",,Tábara,Zamora,Castilla y León,49140,es,914 908 900,41.829812173849945,-5.962938291166323,de 09:00 a 21:00,cierra (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/tabara-zamora-s.aspx,,2250,5343
"Carrefour Express Calle Oña, 121 - Madrid",Supermercado Carrefour Express,"Calle Oña, 121",,Madrid,Madrid,Comunidad de Madrid,28050,es,914 908 900,40.488988,-3.661872,de 09:00 a 22:00,de 10:00 a 21:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/onya-madrid-s.aspx,,2333,5627
Carrefour Express Avenida Manilva 1 - Sabinillas,Supermercado Carrefour Express,"Avenida Manilva, 1",,Sabinillas,Málaga,Andalucía,29692,es,605961962,36.36717908631905,-5.227481400417512,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/avenida-manilva-1-sabinillas-malaga-s.aspx,,1590,5482
Carrefour Market Diego Arias - Cádiz,Supermercado Carrefour Market,"C/ Diego Arias, 9-15",,Cádiz,Cádiz,Andalucía,11002,es,605964206,36.53178259788432,-6.303188202344873,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/diego-arias-cadiz-s.aspx,"Accesibilidad,Aparcamiento,Consigna automática,Entrega a domicilio,Fila única,Wifi gratis",1535,5357
Carrefour Express Joaquín Sorolla - Málaga,Supermercado Carrefour Express,"C/ Joaquín Sorolla, 7",,Málaga,Málaga,Andalucía,29016,es,614355750,36.72355872740909,-4.396623011998756,de 09:00 a 22:00,de 10:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/joaquin-sorolla-malaga-s.aspx,"Accesibilidad,Consigna automática,Entrega a domicilio,Fila única,Wifi gratis",5461,5817
Carrefour Market Valentuñana - Marbella,Supermercado Carrefour Market,"Calle Valentuñana, 3",Edif. Marbeland,Marbella,Málaga,Andalucía,29601,es,605963256,36.51080705178951,-4.888874484501805,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/valentunyana-marbella-s.aspx,"Accesibilidad,Consigna automática,Entrega a domicilio,Punto de reciclaje,Wifi gratis",1526,5529
Carrefour Market Antonio Machado - Benalmádena,Supermercado Carrefour Market,"Avenida de Antonio Machado, 20",,Benalmádena,Málaga,Andalucía,29630,es,605963443,36.59841758497422,-4.518185770551669,de 09:00 a 21:30,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/antonio-machado-benalmadena-s.aspx,,1515,5429
Carrefour Express EESS ASA Estepona,Supermercado Carrefour Express CEPSA,"Avda. Litoral, s/n",Junto a la estación CEPSA,Estepona,Málaga,Andalucía,29680,es,914 908 900,36.43155753512181,-5.12360051195869,de 07:00 a 23:00,de 07:00 a 23:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/asa-estepona-cepsa-s.aspx,,4619,5621
Carrefour Express EESS Servicios Diez,Supermercado Carrefour Express CEPSA,"Avenida del Doctor Manuel Jarabo, 74",Junto a la estación CEPSA,San Martin de la Vega,Madrid,Comunidad de Madrid,28330,es,914 908 900,40.212399,-3.579441,de 06:00 a 00:00,de 06:00 a 00:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/servicios-diez-sanmartin-de-la-vega-cepsa-s.aspx,,4607,5591
"Carrefour Market Alcalá, 281 - Madrid",Supermercado Carrefour Market,"Calle Alcalá, 281",,Madrid,Madrid,Comunidad de Madrid,28017,es,605952192,40.43230219160208,-3.655001344225453,de 08:30 a 22:00,de 08:30 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/alcala-281-madrid-s.aspx,,1547,5349
Carrefour Express Federico García Lorca - Almería,Supermercado Carrefour Express,"Avenida Federico García Lorca, 8",,Almería,Almería,Andalucía,04004,es,914 908 900,36.83576,-2.46154,"de 08:30 a 22:00, sábados de 09:00 a 22:00",de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/federico-garcia-lorca-almeria-s.aspx,,2314,5569
Carrefour Express Calle del Correo 40 - Sanlúcar de Barrameda,Supermercado Carrefour Express,"Calle del Correo, 40",,Sanlúcar de Barrameda,Cádiz,Andalucía,11540,es,914 908 900,36.783889,-6.351647,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/calle-del-correo-sanlucar-de-barrameda-s.aspx,,2631,6228
Carrefour Express Eduardo Dato,Supermercado Carrefour Express,"Calle Eduardo Dato, 22",,Sevilla,Sevilla,Andalucía,41018,es,652342073,37.382980485265364,-5.975081963844088,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/eduardo-dato-sevilla-s.aspx,,1618,5513
Carrefour Market Avenida de Sevilla - Chipiona,Supermercado Carrefour Market,"Avenida de Sevilla, 10-12",,Chipiona,Cádiz,Andalucía,11550,es,605958985,36.737809688992584,-6.438997709880394,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/avenida-sevilla-chipiona-s.aspx,"Accesibilidad,Consigna automática,Entrega a domicilio,Punto de reciclaje,Wifi gratis",1544,5360
Carrefour Market Centro Comercial Guadalmina - Marbella,Supermercado Carrefour Market,"Centro Comercial Guadalmina Alta, s/n",,Marbella,Málaga,Andalucía,29600,es,645474557,36.473893497467095,-5.005002347690067,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/cc-guadalmina-marbella-s.aspx,,1517,5530
Carrefour Market Nagüeles - Marbella,Supermercado Carrefour Market,Crta N. 340 Km 179,,Marbella,Málaga,Andalucía,29600,es,645471978,36.50979288050274,-4.910148743957523,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/naguelles-marbella-s.aspx,"Accesibilidad,Consigna automática,Entrega a domicilio,Punto de reciclaje,Wifi gratis",1519,5485
Carrefour Express Sollure,Supermercado Carrefour Express,"Calle Sollube, 5. Bajo.",,Galdakao,Vizcaya,País Vasco/ Euskadi,48960,es,914 908 900,43.2301187,-2.8460403,de 09:00 a 21:00,de 09:00 a 21:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/sollube-galdakao-s.aspx,,2309,5614
Carrefour Express San Rafael - Rota,Supermercado Carrefour Express,"Calle San Rafael, 14",,Rota,Cádiz,Andalucía,11520,es,619209683,36.62038474581191,-6.3594619648992525,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/san-rafael-rota-s.aspx,"Accesibilidad,Consigna automática,Entrega a domicilio,Punto de reciclaje",1599,5397
Carrefour Market El Rosario - Marbella,Supermercado Carrefour Market,"Carretera de Cádiz, Km 188 (Urbanización El Rosario)",,Marbella,Málaga,Andalucía,29603,es,665280025,36.50430005121004,-4.809601042007315,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/el-rosario-marbella-s.aspx,"Accesibilidad,Buzón de correos,Consigna automática,Entrega a domicilio,Punto de reciclaje,Tartas de encargo,Telefonía móvil,Wifi gratis",1530,5514
Carrefour Express Hernani 31,Supermercado Carrefour Express,"Calle Hernani, 31",,Madrid,Madrid,Comunidad de Madrid,28015,es,914 908 900,40.448568081019836,-3.7007154185036937,de 09:00 a 21:30,de 10:00 a 14:30,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/hernani-31-madrid-s.aspx,,5171,5435
Carrefour Express EESS Cariñena - Zaragoza,Supermercado Carrefour Express CEPSA,Carretera Nacional 330 P.k. 449.6,Junto a la estación CEPSA,Cariñena,Zaragoza,Aragón,50400,es,914 908 900,41.335910,-1.219760,de 06:00 a 22:00,de 06:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/carinyena-zaragoza-cepsa-s.aspx,,4584,4163
Carrefour Express EESS Los Naranjeros - Santa Cruz de Tenerife,Supermercado Carrefour Express CEPSA,Carretera Gral. Del Norte,Junto a la estación CEPSA,Taraconte,S.C. Tenerife,Islas Canarias,38350,es,914 908 900,28.48681345849668,-16.38917544223036,de 06:00 a 22:00,de 06:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/los-naranjeros-tenerife-cepsa-s.aspx,,4761,6029
Carrefour Express EESS Icod de los Vinos - Santa Cruz de Tenerife,Supermercado Carrefour Express CEPSA,"Crta. General del Norte 820 P.k. 53,5",Junto a la estación CEPSA,Icod de Los Vinos,S.C. Tenerife,Islas Canarias,38430,es,914 908 900,28.378975536940587,-16.700377221161897,de 06:00 a 22:00,de 06:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/icod-vinos-tenerife-cepsa-s.aspx,,5314,5659
Carrefour Express Rambla de Capuchinos - Motril,Supermercado Carrefour Express,"Rambla de Capuchinos, 6",,Motril,Granada,Andalucía,18600,es,605956861,36.74678005373119,-3.5156780642924317,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si abre medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/rambla-de-capuchinos-motril-s.aspx,"Accesibilidad,Aparcamiento,Consigna automática,Entrega a domicilio,Punto de reciclaje,Wifi gratis",1570,5423
Carrefour Market Elviria - Marbella,Supermercado Carrefour Market,"Carretera Cádiz - Málaga - Urbanización Elviria, 192",,Marbella,Málaga,Andalucía,29600,es,665277996,36.49599755837319,-4.776629577175415,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/elviria-marbella-s.aspx,"Accesibilidad,Buzón de correos,Entrega a domicilio,Fila única,Platos preparados,Punto de reciclaje,Sushi Carrefour,Tartas de encargo,Telefonía móvil,Wifi gratis",1516,5484
Carrefour Express EESS Villaviciosa de Odón,Supermercado Carrefour Express CEPSA,"Calle Carpinteros, 2 (Polígono Industrial Pinares Llanos)",Junto a la estación CEPSA,Villaviciosa de Odón,Madrid,Comunidad de Madrid,28670,es,914 908 900,40.350555,-3.904195,de 07:00 a 23:00,de 07:00 a 23:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/villaviciosa-de-odon-cepsa-s.aspx,,4603,5658
"Carrefour Express Avenida Drassanes, 29 - Barcelona",Supermercado Carrefour Express,"Avenida Drassanes, 29",,Barcelona,Barcelona,Cataluña / Catalunya,08001,es,914 908 900,41.376661,2.172004,de 09:00 a 23:00,de 09:00 a 23:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/drassanes-barcelona-s.aspx,,2351,5654
Carrefour Express Plaza de la Merced - Málaga,Supermercado Carrefour Express,"Plaza de la Merced, 5",,Málaga,Málaga,Andalucía,29012,es,914 908 900,36.723073,-4.418164,de 08:30 a 22:00,de 08:30 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/plaza-de-la-merced-malaga-s.aspx,,2325,5644
Carrefour Express De La Huerta 4 - Arenas San Pedro - Ávila,Supermercado Carrefour Express,"De la Huerta, 4",,Arenas de San Pedro,Ávila,Castilla y León,05400,es,653106722,40.20987175385236,-5.086213757858027,de 09:00 a 21:30,de 09:00 a 21:30 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/de-la-huerta-4-arenas-san-pedro-s.aspx,,1628,5589
Carrefour Express Calle Libertad 2 - Arganda del Rey,Supermercado Carrefour Express,"Calle Libertad, 2",,Arganda del Rey,Madrid,Comunidad de Madrid,28500,es,914 908 900,40.30157,-3.437279,de 09:00 a 22:00,de 10:00 a 21:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/calle-libertad-2-arganda-del-rey-s.aspx,,2295,5603
Carrefour Express Paseo de Colón - Ceuta,Supermercado Carrefour Express,"Paseo De Colón, 11",,Ceuta,Ceuta,Ceuta,51001,es,652338835,35.88699481870409,-5.3123238437248395,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/paseo-de-colon-ceuta-s.aspx,,1615,5528
Carrefour Market Estepona - Torre Almenara,Supermercado Carrefour Market,"Torre de Almenara, s/n",,Estepona,Málaga,Andalucía,29680,es,605964643,36.416728961868955,-5.159363198793849,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/estepona-torre-almenara-s.aspx,,1523,5531
Carrefour Express Marques De Nájera - Marbella,Supermercado Carrefour Express,"Marques De Nájera, 1",,Marbella,Málaga,Andalucía,29601,es,914 908 900,36.5089745,-4.8835026,de 08:30 a 22:00,de 08:30 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/marques-de-najera-marbella-s.aspx,,5462,5818
Carrefour Express EESS Autopista Sur - Santa Cruz de Tenerife,Supermercado Carrefour Express CEPSA,"Autopista del Sur P.k 3,5",Junto a la estación CEPSA,Santa Cruz de Tenerife,S.C. Tenerife,Islas Canarias,38110,es,914 908 900,28.4366,-16.2823,24 H,24 H,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/autopista-sur-santa-cruz-tenerife-cepsa-s.aspx,,5318,5663
"Carrefour Express Calle Magdalena, 28 - Madrid",Supermercado Carrefour Express,"Calle Magdalena, 28",,Madrid,Madrid,Comunidad de Madrid,28012,es,658677543,40.41232836506185,-3.70074475778509,de 09:00 a 22:00,de 09:30 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/calle-magdalena-28-madrid-s.aspx,,2339,5646
"Carrefour Express Marqués de la Mina, 8 - Sevilla",Supermercado Carrefour Express,"Marqués de la Mina, 8",,Sevilla,Sevilla,Andalucía,41002,es,605964235,37.3979071037052,-5.997989563508722,de 09:00 a 22:00,de 10:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/marques-de-la-mina-sevilla-s.aspx,,2477,5891
Carrefour Market Nerja - Urbanización el Capistrano,Supermercado Carrefour Market,Ctra. Málaga-Almería Km. 292 (Urb. El Capistrano),,Nerja,Málaga,Andalucía,29780,es,605963273,36.758699103935086,-3.8705004325292167,de 09:00 a 21:30,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/nerja-urbanizacion-capistrano-s.aspx,,1525,5427
